-2.17764, -17.4466, 12.7873, 10.7675, 0.742142, -4.51652, 1.23059, -4.72366, -7.34501, -4.80079, -1.2181, 8.47294, 2.67598, 4.06467, 0.333355, 5.50469, -1.0758, -4.72095, -2.22198, -2.94693, -1.28826, -0.0962977, -0.0802041, -0.256869, 1.32534, -0.940423, 1.06293, -1.01638, -0.0245987, 3.32976, 3
7.28518, -1.02905, 0.124337, 0.174739, 1.44046, 6.4571, -3.93029, -11.6002, -3.48966, -8.71452, 7.4993, -16.6751, 8.04687, 9.71599, -0.402899, -2.87439, 1.71044, 2.35971, 3.20834, 7.30688, -3.61473, -2.08973, 1.71274, 0.0771157, -4.69018, -0.524028, 4.64234, 6.48359, 1.97581, -4.37974, 2
-8.72495, 14.7002, 11.8274, -13.8488, -4.53483, -2.51542, -0.600993, 6.03842, -2.50324, -0.156018, 1.87391, 3.67345, -4.14975, -2.88114, 4.77716, 2.80728, 1.49818, -2.62015, -1.87684, -1.70975, -2.56722, 2.89761, -0.542763, 3.58354, 1.97062, -2.39797, 1.72756, 0.626111, 0.410379, -0.232085, 1
-2.10155, 4.22853, -17.526, 4.9988, -3.94928, -6.68466, 2.94018, -0.666057, -6.02772, -5.34387, -6.82383, 0.061558, 2.85799, -2.86309, 1.28661, -2.06185, -1.08579, 4.6104, -0.765419, 0.237333, 5.77401, -2.8799, 0.81288, -0.102966, 2.44144, -1.23626, 1.07038, 1.01623, -2.71419, 2.07731, 3
3.25717, -1.42966, 6.08628, 2.71493, -0.0904522, 1.50512, 2.35948, -5.66351, -0.651165, -2.39471, 7.46354, -2.17016, 2.31364, -3.66733, 4.55626, 4.62003, 0.276412, 1.12186, 3.12189, 6.37119, 2.73876, 2.53867, 1.96912, -4.64759, 0.902324, 4.84268, -3.05667, 0.931173, 1.87624, -1.05929, 2
6.56551, -1.62621, -7.82155, -9.34172, 13.9931, 3.43259, 5.56215, 2.57778, 1.72889, -4.83033, -5.34362, 3.04207, 4.90612, -0.0330001, -0.95606, 1.34869, -2.02164, 3.02877, 1.33986, 4.59893, -1.12064, -0.286185, -3.20979, 2.82279, -0.0572045, -0.72198, -0.378243, -0.898794, 1.04018, 0.368633, 0
10.0493, -11.9101, 1.5055, -4.40809, 2.21711, 0.895695, 3.44729, 2.30801, 1.37247, 9.65938, 3.08832, -4.33877, -2.77023, -2.58903, -0.140287, 1.3468, 0.589843, -0.00253599, 2.46685, -3.16279, 1.28759, -2.43829, -1.6434, 1.31457, -1.93211, 0.688623, 2.76188, 1.30483, -1.28298, -0.0253542, 0
-11.71, 3.98779, 7.72963, -11.6276, -6.75886, 1.60575, 1.11534, 4.00742, -2.89074, -5.87782, 0.637268, -4.59105, -3.18195, 2.86386, -6.12064, 0.385524, 1.97365, 0.335068, 1.24864, -1.48336, 0.145753, -0.286559, -0.670964, -1.70726, 3.63137, 0.384038, 0.549649, 0.0432315, -2.13453, -0.887033, 1
13.7658, 2.88367, 0.831524, -5.72879, 3.16738, -0.280286, -1.48286, -1.63059, -1.89774, 10.4099, -12.774, 7.32116, 3.18344, -5.75954, 1.76749, 1.4722, -4.55161, -0.936151, 7.77984, 7.2126, -3.30489, -2.72054, 0.115641, -5.00297, -6.85872, -1.56023, 7.19911, -1.19313, 3.91039, -1.91158, 2
-2.03096, -5.92665, -13.3094, -5.60242, 0.399284, -0.86551, 1.69096, 0.498509, 5.75849, -3.47999, -5.54194, 1.67702, 1.5124, 0.668257, -2.35393, 1.58532, -1.03923, 1.70549, 0.966684, 1.90883, -2.18086, -2.85186, 1.27901, 0.452942, 1.56799, -0.314463, -1.06825, -2.96237, -0.275915, 0.456722, 0
-12.9077, -1.04136, -4.59652, -7.08811, -1.20165, -5.54964, 1.50759, 2.86823, -0.47839, -0.463907, -1.59779, -0.507679, -1.15006, -0.982933, 1.41599, 0.175055, 0.0988132, -3.54051, 0.377012, 0.952395, -0.228139, 2.15367, 0.132791, -1.18256, 0.0267683, -2.30848, -2.05421, -1.54441, 0.633056, -0.371684, 1
-21.8715, -10.9782, -9.87635, -0.512511, -4.12373, -1.77193, -7.09023, 1.25602, -3.61372, -2.19315, -1.28343, 5.84274, -1.68783, 1.76929, 1.20692, -2.70527, -0.977212, -2.91111, -1.9805, -2.52335, -0.365104, -5.31047, 0.184584, 0.128606, -0.887776, -0.497947, -0.240583, 3.09082, 2.26481, 0.461536, 4
-1.06084, 9.95814, 9.39549, -18.9873, -7.86432, -2.06686, -0.878879, -4.61232, -4.30235, 3.12408, 3.2216, -0.227448, 2.54641, -3.08145, 4.60427, 0.689937, 0.220497, 0.881318, -1.93086, -0.896755, 1.77834, 2.26025, 1.22607, 1.71762, -1.7766, -7.748, 2.27592, -1.8592, -2.02949, -2.24185, 1
6.61864, 0.115322, -1.84368, -2.7536, 3.53373, 2.45789, -11.8226, -11.8118, -7.08056, 2.31021, -4.39002, -10.2264, 5.62651, 6.68796, 0.971015, -1.31417, 1.43325, 4.6098, -0.300377, -3.57699, -2.7059, -0.780528, 0.920744, -2.81206, 1.32897, -2.09767, 2.80108, 1.18188, -1.03558, 6.85169, 2
11.51, 23.5392, -3.69944, 1.72698, 4.46741, 6.80216, -5.32968, -3.52114, -8.31545, 4.28646, -9.18838, -1.16378, 2.03227, -1.32262, 1.05116, -0.586109, -0.513246, -4.0468, 1.54552, -0.155967, -2.14869, -3.88685, -2.48586, -2.84722, 6.59474, 2.39557, 1.19186, -1.27709, 0.205875, 0.709565, 0
19.6431, 0.262504, -1.17924, 3.38178, -1.22027, -7.96774, 4.45923, 3.35959, -8.38629, 13.2931, 9.71472, 1.08067, -4.75275, -4.68358, 0.750257, -0.718633, -4.48764, -3.53963, 1.92906, -9.97364, 3.92581, 0.416129, -4.4689, -11.7454, -2.58691, -0.91711, -1.80307, -4.02672, -0.930977, -2.17276, 2
4.30109, 4.1915, -17.8954, 1.03421, -14.5299, -3.5821, 12.6296, -3.42887, -4.8062, 0.541581, -5.27025, 0.0941848, 4.62303, -0.727406, -1.59247, -8.51201, 1.1266, 2.27584, -1.18039, 1.72161, -3.42465, 3.03358, 4.54578, -3.33681, 2.60822, -2.77248, 0.434893, -1.0852, -5.68306, 3.25502, 4
-7.17334, -6.49719, -7.42958, -2.03199, 7.36721, -3.48983, 1.77768, 1.77579, -2.12202, -4.54585, -3.8249, -0.912014, -1.13402, 3.10196, 0.7283, -1.60115, -2.59595, 0.0656096, 3.37984, -0.232682, -2.6251, 0.618738, -5.63256, 1.29266, -2.16571, -2.15959, 0.0613774, -0.916507, -1.95567, 0.390814, 2
-16.541, -5.86866, -5.75589, -1.89471, -0.870525, -1.66477, 0.630467, -4.99978, -1.57329, 2.25557, 3.03228, 2.57672, 0.472491, -0.336392, 2.17597, -1.01498, 0.445628, -3.20203, 2.89029, -3.54772, -2.08644, -4.28975, -3.20434, -1.2616, 4.06236, 2.15781, -0.460938, -0.313122, 2.03813, -0.300435, 2
7.75213, 0.416597, -4.49122, -5.54258, 1.46243, -3.47186, 0.0352203, 6.54031, -5.21198, 5.75486, -12.4378, -1.7655, 3.30026, 4.25457, 3.94006, -1.1941, -3.32277, 3.75286, 2.00468, 2.42765, 3.67071, -2.23248, -2.04791, -9.11857, -2.08672, -2.46506, 1.67309, -3.83034, 2.76328, -1.29291, 2
-9.43678, 0.39668, -10.0798, -5.59233, 7.65582, -1.07957, 0.764208, 1.48951, -0.853237, -4.94088, -3.58947, -0.197635, -1.53399, -0.442115, 2.30484, 0.385249, -2.47549, -1.20807, -2.41033, 2.44345, 0.868522, -0.0491629, -2.73226, -0.827979, -1.73702, -2.98375, -3.46012, -2.77665, 2.94656, 1.39812, 0
-5.22337, -5.75879, -3.89812, -1.21156, -3.97092, 7.99377, 6.11836, -0.634521, -3.42137, 1.97471, -7.56251, -0.526519, 0.200403, 2.21226, -2.11415, 2.16148, 0.904089, 3.83504, 2.47607, 0.868316, 2.58403, -1.71945, -3.64623, 2.44149, -3.29568, -0.278637, 4.34383, 1.93412, 1.94716, -1.65594, 2
6.44769, 5.77187, -4.27887, -7.12702, 9.66454, 5.72663, -2.33253, -5.03901, -1.50077, -3.29357, -13.3202, -2.48442, 0.0389833, -2.81292, 0.220497, -0.403583, -0.528519, -3.883, 0.954707, -2.20403, -0.188337, -1.64638, -4.79876, -2.04285, -0.444699, -0.103258, 0.270546, 0.475019, 0.137423, 1.54314, 0
-13.2529, -0.932416, -5.28925, -9.16873, 1.61016, -2.0358, 1.88338, -1.06425, -0.345565, -1.03796, -4.16322, 0.364128, -3.66844, 1.25941, -0.229938, -1.71951, -0.779, 0.307437, 0.48552, 2.8692, -0.911196, 0.43031, -1.46109, 2.54434, 1.93191, -2.33405, 1.14619, -0.33356, 1.55158, -0.46856, 1
-7.49883, 18.1241, 15.2409, 1.51883, -4.66077, -1.42043, -2.97935, 3.89852, 6.35559, 0.111333, -2.70626, 7.51644, 3.26119, -1.72136, 2.29934, 0.907856, 1.0354, -2.29884, -0.713783, -0.703086, 2.58449, -0.0570077, -0.251457, 3.90813, -5.81483, 2.90227, 2.38218, 2.37055, -1.58274, 2.28032, 0
-17.2342, -9.64318, -10.507, 4.47729, 0.372478, 3.74013, 10.2468, 4.39464, -0.536453, 4.01446, 5.05635, -10.125, 0.796692, 2.15977, 1.09846, -1.07325, 2.61593, -3.39281, 6.26578, -1.79298, 3.04089, 0.491083, 0.330098, -1.00875, -0.0839998, 1.73237, 5.93117, 4.29728, 0.0171228, -0.29032, 3
-13.8116, -6.03831, -4.90189, 2.74626, -0.748203, 8.56574, 5.08939, 2.2106, 0.626014, 5.75451, 9.46406, -3.49826, 7.83996, -2.26562, -2.71712, 2.93861, 1.10523, -6.33734, 0.637416, -4.29785, 0.303074, -2.23078, -0.0636214, -1.12066, 1.42695, 2.32497, -7.05937, -0.867246, -0.558513, 0.307889, 2
16.6039, -16.7794, 14.6188, -12.9449, -0.56577, 4.81781, -14.5999, 11.8413, -3.69579, 1.53117, 6.9546, 1.99962, 1.00809, 0.503076, 7.15642, -9.96051, 4.4221, 8.28961, -7.06497, -1.44083, -1.20824, 3.12671, -2.31434, 1.65881, 1.7148, -3.1922, -1.83848, -1.77007, 2.41941, -0.112404, 4
6.5457, 6.77, 3.80358, -12.117, 7.14231, -4.17532, -4.13667, -0.502366, 6.79153, -4.32593, 3.76828, -4.68285, -3.04548, -5.34056, 2.64586, 1.68396, -0.395811, -3.38028, -2.44895, 1.62606, -5.08374, -0.0330804, 0.575163, -0.300324, 6.25565, -3.98394, -1.09379, 0.211264, -1.89638, -0.740628, 1
-4.58008, 8.66831, 13.3975, -13.3237, -9.87927, 0.0320053, -2.53102, -0.347789, -7.13394, 1.36976, 8.99143, -2.54342, -0.23845, -3.85154, 3.88236, -1.68023, -4.28038, -1.85738, 2.4186, -1.0379, 2.24599, 0.931464, 1.49134, 1.76637, -2.51764, -7.47498, -3.36277, -0.795144, -5.57969, -0.653649, 1
-9.73292, 9.61377, 17.9907, 3.26324, -7.87114, -4.97212, -1.25485, -2.62015, 4.30613, -0.230935, 4.12211, 1.32896, 6.06517, 0.137832, 7.92674, -3.39073, -4.08942, -1.48753, 8.81682, 3.22712, 5.81074, 2.78994, 1.38386, 0.776227, 3.73773, -1.54013, -2.95467, 4.57483, 5.86333, -0.227578, 4
-14.8003, 2.32752, 3.42507, -9.50222, -6.15327, 1.18655, 0.931283, 4.53332, -2.82291, -4.12699, -2.17425, -3.6109, -4.36378, 3.00672, -3.30348, 2.39588, 1.40021, 1.50363, 0.498542, -2.00596, -0.399195, 0.775683, -0.821515, -1.58299, 2.38319, 1.47093, -1.8981, -1.5174, -1.11053, -0.209599, 1
-15.2041, 0.742081, 1.24306, -9.90957, -4.71155, 1.39871, 0.687182, 3.19007, -3.07966, -2.02597, -2.31845, -3.28803, -3.78108, 2.18835, -2.24413, 1.27056, 0.159912, 1.44036, -1.56734, -1.27328, -0.173509, 1.39683, -0.0731976, -1.54762, 1.40396, 0.0962585, -2.75259, -0.429488, -1.22713, -1.57028, 1
9.04194, -6.23589, 0.30784, -3.85486, 10.2283, 8.83755, -5.88339, -5.0227, -2.55491, -6.50794, -1.18072, 4.41048, -0.125674, -2.52203, -7.61719, -1.54488, 3.95768, 8.72219, 5.1539, -1.47567, -2.32674, 4.35963, -5.43299, 5.48318, -0.161057, -2.81952, -0.737388, -0.412346, 5.3311, -2.85037, 2
-3.50728, -3.92552, -9.82864, -2.39812, 8.65606, -3.32538, 5.32655, 11.5583, 0.932357, -4.04197, -1.37334, -1.62577, 1.10921, -2.6783, 1.02607, -5.00681, -1.57007, 2.43443, 1.5285, -0.942507, 0.322794, 2.86659, -3.04592, -4.41383, -0.479563, -1.89315, 0.98538, 3.26727, -1.68308, -0.951525, 2
-4.47644, -0.715951, 18.3496, -2.59117, -1.1188, -7.52703, 0.223425, -1.65363, -0.846392, -5.59318, 10.184, -9.76038, 5.0581, -6.44307, -1.5905, -4.32763, 2.89859, -1.62727, 1.83505, 2.08403, -4.37818, -0.564251, 1.67971, -0.624523, -2.77205, 5.20281, 2.45091, -4.86421, 3.86257, 0.391631, 0
-10.4232, -4.02757, -9.51009, -2.15879, 2.52206, -14.1196, -4.71622, -2.39994, -3.8667, -2.0433, 7.3959, 4.88656, 3.00173, 2.53325, -0.533178, 1.37558, -0.0725686, 0.998793, 0.0451615, -4.15524, 2.18645, -3.62678, -0.0122533, -1.13523, -3.24573, 3.95367, -1.44076, 1.63904, -3.25057, 0.61796, 0
-12.6157, -4.16514, -7.51946, -7.69339, 3.17082, 3.54782, 0.0396753, -0.293624, 2.59738, -0.996301, -3.66138, -1.1067, -4.67652, -0.910624, 2.48869, -0.250454, 0.30376, -0.141758, -0.852222, 1.6007, -2.30341, -0.97653, 0.616597, 1.16472, 2.41001, -0.607596, -0.601322, -1.20551, -0.0376545, 0.57297, 1
-7.87447, -5.21791, -5.11234, -3.60167, 2.70352, 5.16264, 4.07506, -1.09524, -0.419164, 3.42106, 1.80552, -2.76374, -0.282459, -3.60665, 0.465125, 0.534366, -1.22495, -1.37766, -1.0629, -0.77274, -0.861677, 0.0778869, -1.3232, -1.74084, -0.329189, -0.458925, -1.23138, 0.911479, -0.933447, -0.512134, 0
-5.617, 11.6607, 5.84411, -15.5615, -6.27052, 2.5512, -2.16131, -1.97288, -4.58652, -0.714667, 1.98855, 1.2084, -2.40709, -2.68724, 1.37923, 1.94407, 2.09109, -2.20184, -5.10079, 3.03223, 3.39988, 2.20176, 1.74049, 2.22356, 1.2709, -3.20304, -0.467591, -2.44711, -0.213096, -1.48252, 1
12.9787, 1.60543, -0.373378, -3.28497, 1.09077, -0.366635, -0.532053, -2.63463, -3.34388, 9.73114, -4.65813, -5.23104, 2.30727, 4.93766, -0.397467, -0.55213, -0.432247, -0.452565, 0.450747, 5.18799, 3.3144, -3.76719, 0.557617, -4.17966, -4.21454, 4.35588, -0.939142, -4.37893, -0.299176, 2.37457, 2
2.62659, -0.548887, -3.79226, -1.49171, -0.999798, -5.31327, 6.48946, 9.42408, 3.00746, 0.549588, -6.78235, 6.24522, 9.13531, -7.56887, -4.27023, 2.59535, 1.36692, -2.52734, 4.22537, 2.71569, -2.80287, 2.31579, -1.34395, 4.31889, -0.541216, -5.99936, -11.0925, 2.77368, 0.90869, 4.68779, 2
5.58075, -0.293805, -0.713694, -2.73064, 0.150583, 8.00465, -1.39937, -9.40584, -3.71684, -4.56215, 2.07116, -8.08901, 4.68368, 8.81359, -1.34057, -0.221367, 2.02331, 2.73429, 4.15404, 4.6688, -1.96655, -1.70981, -1.38487, 0.0159086, -3.16365, 0.313182, 5.74126, 4.21164, 2.19796, -2.09616, 2
-12.3328, -7.08787, -3.07367, 1.17239, -0.554622, -6.8573, -2.74915, -3.60851, -3.35194, -2.67795, -2.86067, -1.56316, -0.445081, -0.381981, 2.30695, -0.435044, 1.17239, -0.774432, -0.702975, -0.0217776, -3.2483, 3.03455, -2.26659, -2.47675, -1.15747, 3.62677, -1.34709, -0.302469, -0.342563, -1.02242, 0
-7.47225, -3.62599, 3.96228, -5.5375, 2.99116, -6.78017, 2.63019, -1.91385, 1.24639, 2.14891, 0.339741, -11.9452, -2.72512, 0.663669, -2.49023, -3.16504, -1.08778, 0.610829, -0.30932, 2.94264, 1.18388, -0.791337, 4.77877, 0.898519, -2.29681, -0.179462, -1.11291, 2.26584, -1.88459, -2.24746, 0
8.35316, -0.0285646, -5.1974, -2.37856, 7.91497, 11.7018, -1.34286, -5.17268, 7.67387, -6.57909, -2.20331, 1.70637, -2.79482, -4.29065, -2.58612, 8.89442, 1.13345, -2.31425, -2.46277, 3.04677, -2.40327, -2.19259, 4.65575, 4.68075, 3.12022, -0.31996, -0.504392, 1.23861, -2.88223, 2.7414, 2
-10.1648, -1.34321, -5.17333, -7.65724, -0.0455139, 1.8832, -0.0270257, 0.392517, 1.17723, -3.19288, -0.542052, -2.79339, -2.38995, 0.00776096, -0.381189, -0.984492, 0.116604, 0.359169, -1.65219, -1.21369, -1.41132, -0.323155, -0.0126759, -0.367584, 2.15226, 0.970601, -1.3887, -0.0471775, -1.7587, -1.11166, 1
43.4697, 25.5146, -14.5614, -3.52941, 12.2573, -1.45739, 2.08276, -2.97305, -7.55768, -8.38576, -4.87995, 5.38506, 6.35255, -1.47209, -2.51453, -1.24536, -4.00487, 5.81859, 2.153, -3.84033, 0.922863, -0.120754, 1.31861, -1.38542, 1.39921, -5.47976, -0.933183, 1.41969, -2.68584, 1.01035, 0
9.9982, -0.191578, -0.248178, 1.87547, -4.10235, -1.33615, 6.62518, -6.79524, 4.25399, -3.30429, 8.79786, 2.89217, -1.24805, -4.73039, -8.54995, -2.12899, 6.77521, -4.04858, 3.82629, -1.08125, -2.64819, -5.56833, -4.02846, -0.349444, 2.19885, 1.43117, 1.34401, 4.05252, 7.00562, -1.47438, 2
8.91627, -1.55077, 0.24589, 3.4659, -2.2245, -10.1711, 3.39142, -2.20446, -6.07949, -6.65256, 5.43236, -8.82596, 3.38969, 1.86146, -2.55292, -11.2445, -2.47528, 9.28384, 5.94108, 0.364662, 5.66076, -1.18018, -4.64687, 3.84272, 0.348364, 4.58498, -8.06662, -3.35223, -2.3382, 1.35707, 2
-7.54457, 2.50004, -5.43999, -4.52089, 2.83624, 6.73274, 13.0434, 5.98093, -2.24384, 2.97388, 11.589, -7.96377, -6.1736, 5.55231, 1.8169, -3.0679, -4.62197, -0.64655, -3.68597, 1.05898, -0.0194224, 1.57601, 2.73854, 1.50255, 0.7846, 2.14844, 2.85338, 4.40224, 1.56414, -1.39182, 4
6.67424, 21.783, -6.27155, 3.64311, 6.11151, 9.64507, -9.56139, -4.15746, -7.98544, 6.22389, -6.37235, 0.250209, 2.52297, -1.17426, -0.55451, 1.88598, 0.738074, -0.817066, 0.55862, 1.13396, -0.51662, -5.05869, 0.4334, -4.43763, 3.55156, 2.35361, -1.34193, -2.6672, 0.573055, 1.61091, 0
-14.8418, 4.79522, 5.53189, -2.61418, -6.47873, -0.258811, 1.71991, 6.06556, 1.89341, -1.96989, -2.13131, -3.19644, -2.60259, -0.452233, -1.50082, 3.92646, -0.23672, -2.05097, -1.92288, 0.332851, 0.78467, -1.94479, 0.782699, -1.02977, -0.822511, -0.496446, -0.101996, 1.92556, -1.94921, 2.51434, 0
-8.21233, -5.25794, -5.45297, 4.95742, -3.31109, 7.78558, -1.47532, 0.434548, 1.79501, 2.0185, 6.15353, -4.13682, 2.00339, -1.141, 1.85864, -2.39346, 1.72535, -1.95562, 1.65977, -2.52807, 0.0351153, -2.10824, 1.95582, 0.148757, -1.41043, 0.269571, -4.58498, -0.589417, -0.822983, 1.4258, 2
-15.6818, -4.24961, -2.29219, -1.98398, -5.24297, -3.49098, -2.92139, 2.0135, -0.575673, -0.306516, -1.43712, -1.0394, -4.26578, -0.969209, -0.671445, -0.173672, -0.712602, -0.623421, 0.746462, 1.97964, -0.704388, -0.228286, -0.00839349, 0.859605, -2.40071, -1.01672, -2.02939, -1.07786, 0.895646, -0.526297, 1
-17.2043, -11.5991, -13.1801, -0.832234, -4.99417, -0.656188, -6.36814, 0.729387, 2.29978, -2.33076, -2.31181, -1.3918, -0.0116457, 0.515162, 0.286835, 0.758333, -4.51974, 1.71343, -0.827158, -2.91843, 0.719105, -4.92932, -0.52559, 0.46935, 0.960003, -2.23807, 0.901448, 1.32938, 0.319542, 2.02375, 4
-12.4472, 6.1252, 6.36397, -5.64842, -6.281, -2.40352, -0.0248795, 5.41247, 2.21342, -2.37353, -3.19195, -2.26735, -4.01312, 3.18661, -0.964938, 2.48463, 3.6912, 1.87568, -2.37599, 2.42704, 1.29231, -1.52696, 1.56694, -0.414992, -2.62369, -3.3371, -3.02364, -3.43257, -1.52387, 0.296003, 1
